Artist,Title,Label,Path,Chorus_Path,extracted_chorus_path
Justin Bieber,Trust,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Trust - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Trust - Justin Bieber.mp3.wav,Extract_Chorus/Trust - Justin Bieber.wav
One Direction,Never Enough,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Never Enough - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Never Enough - One Direction.mp3.wav,Extract_Chorus/Never Enough - One Direction.wav
Maroon 5,This Summer's Gonna Hurt...,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/This Summer's Gonna Hurt... - Maroon 5.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/This Summer's Gonna Hurt... - Maroon 5.mp3.wav,Extract_Chorus/This Summer's Gonna Hurt... - Maroon 5.wav
Nicki Minaj,The Night Is Still Young,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/The Night Is Still Young - Nicki Minaj.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/The Night Is Still Young - Nicki Minaj.mp3.wav,Extract_Chorus/The Night Is Still Young - Nicki Minaj.wav
Future,Commas,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Commas - Future.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Commas - Future.mp3.wav,Extract_Chorus/Commas - Future.wav
Carrie Underwood,Little Toy Guns,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Little Toy Guns - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Little Toy Guns - Carrie Underwood.mp3.wav,Extract_Chorus/Little Toy Guns - Carrie Underwood.wav
Kendrick Lamar,Alright,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Alright - Kendrick Lamar.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Alright - Kendrick Lamar.mp3.wav,Extract_Chorus/Alright - Kendrick Lamar.wav
twenty one pilots,Tear In My Heart,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Tear In My Heart - twenty one pilots.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Tear In My Heart - twenty one pilots.mp3.wav,Extract_Chorus/Tear In My Heart - twenty one pilots.wav
Drake,Energy,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Energy - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Energy - Drake.mp3.wav,Extract_Chorus/Energy - Drake.wav
Imagine Dragons,I Bet My Life,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/I Bet My Life - Imagine Dragons.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/I Bet My Life - Imagine Dragons.mp3.wav,Extract_Chorus/I Bet My Life - Imagine Dragons.wav
Drake,Know Yourself,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Know Yourself - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Know Yourself - Drake.mp3.wav,Extract_Chorus/Know Yourself - Drake.wav
Kendrick Lamar,King Kunta,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/King Kunta - Kendrick Lamar.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/King Kunta - Kendrick Lamar.mp3.wav,Extract_Chorus/King Kunta - Kendrick Lamar.wav
Drake,Legend,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Legend - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Legend - Drake.mp3.wav,Extract_Chorus/Legend - Drake.wav
Kendrick Lamar,The Blacker The Berry,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/The Blacker The Berry - Kendrick Lamar.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/The Blacker The Berry - Kendrick Lamar.mp3.wav,Extract_Chorus/The Blacker The Berry - Kendrick Lamar.wav
Drake,10 Bands,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/10 Bands - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/10 Bands - Drake.mp3.wav,Extract_Chorus/10 Bands - Drake.wav
twenty one pilots,Fairly Local,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Fairly Local - twenty one pilots.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Fairly Local - twenty one pilots.mp3.wav,Extract_Chorus/Fairly Local - twenty one pilots.wav
Carrie Underwood,Something In The Water,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Something In The Water - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Something In The Water - Carrie Underwood.mp3.wav,Extract_Chorus/Something In The Water - Carrie Underwood.wav
Fergie,L.A.LOVE (la la),0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/L.A.LOVE (la la) - Fergie.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/L.A.LOVE (la la) - Fergie.mp3.wav,Extract_Chorus/L.A.LOVE (la la) - Fergie.wav
One Direction,Steal My Girl,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Steal My Girl - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Steal My Girl - One Direction.mp3.wav,Extract_Chorus/Steal My Girl - One Direction.wav
The Weeknd,Often,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Often - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Often - The Weeknd.mp3.wav,Extract_Chorus/Often - The Weeknd.wav
Kendrick Lamar,i,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/i - Kendrick Lamar.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/i - Kendrick Lamar.mp3.wav,Extract_Chorus/i - Kendrick Lamar.wav
Gwen Stefani,Baby Don't Lie,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Baby Don't Lie - Gwen Stefani.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Baby Don't Lie - Gwen Stefani.mp3.wav,Extract_Chorus/Baby Don't Lie - Gwen Stefani.wav
Katy Perry,This Is How We Do,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/This Is How We Do - Katy Perry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/This Is How We Do - Katy Perry.mp3.wav,Extract_Chorus/This Is How We Do - Katy Perry.wav
One Direction,Stockholm Syndrome,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Stockholm Syndrome - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Stockholm Syndrome - One Direction.mp3.wav,Extract_Chorus/Stockholm Syndrome - One Direction.wav
Nicki Minaj,Pills N Potions,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Pills N Potions - Nicki Minaj.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Pills N Potions - Nicki Minaj.mp3.wav,Extract_Chorus/Pills N Potions - Nicki Minaj.wav
Pharrell Williams,Come Get It Bae,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Come Get It Bae - Pharrell Williams.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Come Get It Bae - Pharrell Williams.mp3.wav,Extract_Chorus/Come Get It Bae - Pharrell Williams.wav
Iggy Azalea,Work,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Work - Iggy Azalea.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Work - Iggy Azalea.mp3.wav,Extract_Chorus/Work - Iggy Azalea.wav
Usher,Good Kisser,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Good Kisser - Usher.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Good Kisser - Usher.mp3.wav,Extract_Chorus/Good Kisser - Usher.wav
The Chainsmokers,#SELFIE,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/#SELFIE - The Chainsmokers.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/#SELFIE - The Chainsmokers.mp3.wav,n/a
Bruno Mars,Young Girls,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Young Girls - Bruno Mars.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Young Girls - Bruno Mars.mp3.wav,Extract_Chorus/Young Girls - Bruno Mars.wav
Rascal Flatts,Rewind,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Rewind - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Rewind - Rascal Flatts.mp3.wav,Extract_Chorus/Rewind - Rascal Flatts.wav
Coldplay,Magic,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Magic - Coldplay.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Magic - Coldplay.mp3.wav,Extract_Chorus/Magic - Coldplay.wav
Imagine Dragons,On Top Of The World,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/On Top Of The World - Imagine Dragons.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/On Top Of The World - Imagine Dragons.mp3.wav,Extract_Chorus/On Top Of The World - Imagine Dragons.wav
Katy Perry,Unconditionally,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Unconditionally - Katy Perry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Unconditionally - Katy Perry.mp3.wav,Extract_Chorus/Unconditionally - Katy Perry.wav
Eminem,Rap God,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Rap God - Eminem.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Rap God - Eminem.mp3.wav,n/a
Beyonce,XO,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/XO - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/XO - Beyonce.mp3.wav,Extract_Chorus/XO - Beyonce.wav
Drake,The Language,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/The Language - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/The Language - Drake.mp3.wav,Extract_Chorus/The Language - Drake.wav
Justin Timberlake,TKO,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/TKO - Justin Timberlake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/TKO - Justin Timberlake.mp3.wav,Extract_Chorus/TKO - Justin Timberlake.wav
Justin Bieber,All That Matters,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/All That Matters - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/All That Matters - Justin Bieber.mp3.wav,Extract_Chorus/All That Matters - Justin Bieber.wav
Kanye West,Bound 2,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Bound 2 - Kanye West.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Bound 2 - Kanye West.mp3.wav,Extract_Chorus/Bound 2 - Kanye West.wav
Future,Honest,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Honest - Future.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Honest - Future.mp3.wav,Extract_Chorus/Honest - Future.wav
Britney Spears,Perfume,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Perfume - Britney Spears.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Perfume - Britney Spears.mp3.wav,Extract_Chorus/Perfume - Britney Spears.wav
Drake,Worst Behavior,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Worst Behavior - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Worst Behavior - Drake.mp3.wav,Extract_Chorus/Worst Behavior - Drake.wav
Daughtry,Waiting For Superman,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Waiting For Superman - Daughtry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Waiting For Superman - Daughtry.mp3.wav,Extract_Chorus/Waiting For Superman - Daughtry.wav
Eminem,Survival,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Survival - Eminem.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Survival - Eminem.mp3.wav,Extract_Chorus/Survival - Eminem.wav
One Direction,Diana,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Diana - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Diana - One Direction.mp3.wav,Extract_Chorus/Diana - One Direction.wav
One Direction,Midnight Memories,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Midnight Memories - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Midnight Memories - One Direction.mp3.wav,Extract_Chorus/Midnight Memories - One Direction.wav
Rihanna,What Now,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/What Now - Rihanna.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/What Now - Rihanna.mp3.wav,Extract_Chorus/What Now - Rihanna.wav
Taylor Swift,Red,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Red - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Red - Taylor Swift.mp3.wav,Extract_Chorus/Red - Taylor Swift.wav
Bruno Mars,Gorilla,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Gorilla - Bruno Mars.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Gorilla - Bruno Mars.mp3.wav,Extract_Chorus/Gorilla - Bruno Mars.wav
One Direction,Strong,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Strong - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Strong - One Direction.mp3.wav,Extract_Chorus/Strong - One Direction.wav
Britney Spears,Work B**ch!,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Work B**ch! - Britney Spears.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Work B**ch! - Britney Spears.mp3.wav,Extract_Chorus/Work B**ch! - Britney Spears.wav
Ariana Grande,Last Christmas,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Last Christmas - Ariana Grande.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Last Christmas - Ariana Grande.mp3.wav,Extract_Chorus/Last Christmas - Ariana Grande.wav
Justin Timberlake,Take Back The Night,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Take Back The Night - Justin Timberlake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Take Back The Night - Justin Timberlake.mp3.wav,Extract_Chorus/Take Back The Night - Justin Timberlake.wav
Britney Spears,Ooh La La,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Ooh La La - Britney Spears.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Ooh La La - Britney Spears.mp3.wav,Extract_Chorus/Ooh La La - Britney Spears.wav
Avril Lavigne,Here's To Never Growing Up,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Here's To Never Growing Up - Avril Lavigne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Here's To Never Growing Up - Avril Lavigne.mp3.wav,Extract_Chorus/Here's To Never Growing Up - Avril Lavigne.wav
Chris Brown,Fine China,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Fine China - Chris Brown.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Fine China - Chris Brown.mp3.wav,Extract_Chorus/Fine China - Chris Brown.wav
Carrie Underwood,Two Black Cadillacs,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Two Black Cadillacs - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Two Black Cadillacs - Carrie Underwood.mp3.wav,Extract_Chorus/Two Black Cadillacs - Carrie Underwood.wav
One Direction,Kiss You,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Kiss You - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Kiss You - One Direction.mp3.wav,Extract_Chorus/Kiss You - One Direction.wav
Justin Timberlake,Pusher Love Girl,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Pusher Love Girl - Justin Timberlake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Pusher Love Girl - Justin Timberlake.mp3.wav,Extract_Chorus/Pusher Love Girl - Justin Timberlake.wav
Future,Neva End,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Neva End - Future.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Neva End - Future.mp3.wav,Extract_Chorus/Neva End - Future.wav
Ke$ha,C'mon,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/C'mon - Ke$ha.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/C'mon - Ke$ha.mp3.wav,Extract_Chorus/C'mon - Ke$ha.wav
One Direction,One Way Or Another (Teenage Kicks),0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/One Way Or Another (Teenage Kicks) - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/One Way Or Another (Teenage Kicks) - One Direction.mp3.wav,n/a
Kendrick Lamar,"Bitch, Don't Kill My Vibe",0,"/home/yamen/Projects/Technocolabs/sample_data/unpopular/Bitch, Don't Kill My Vibe - Kendrick Lamar.mp3","/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Bitch, Don't Kill My Vibe - Kendrick Lamar.mp3.wav","Extract_Chorus/Bitch, Don't Kill My Vibe - Kendrick Lamar.wav"
Rascal Flatts,Changed,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Changed - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Changed - Rascal Flatts.mp3.wav,Extract_Chorus/Changed - Rascal Flatts.wav
Nicki Minaj,Va Va Voom,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Va Va Voom - Nicki Minaj.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Va Va Voom - Nicki Minaj.mp3.wav,Extract_Chorus/Va Va Voom - Nicki Minaj.wav
One Direction,Little Things,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Little Things - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Little Things - One Direction.mp3.wav,Extract_Chorus/Little Things - One Direction.wav
The Weeknd,Wicked Games,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Wicked Games - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Wicked Games - The Weeknd.mp3.wav,Extract_Chorus/Wicked Games - The Weeknd.wav
Chris Brown,Don't Judge Me,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Don't Judge Me - Chris Brown.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Don't Judge Me - Chris Brown.mp3.wav,Extract_Chorus/Don't Judge Me - Chris Brown.wav
Adele,Skyfall,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Skyfall - Adele.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Skyfall - Adele.mp3.wav,Extract_Chorus/Skyfall - Adele.wav
One Direction,Live While We're Young,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Live While We're Young - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Live While We're Young - One Direction.mp3.wav,Extract_Chorus/Live While We're Young - One Direction.wav
Taylor Swift,Begin Again,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Begin Again - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Begin Again - Taylor Swift.mp3.wav,Extract_Chorus/Begin Again - Taylor Swift.wav
Future,Turn On The Lights,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Turn On The Lights - Future.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Turn On The Lights - Future.mp3.wav,Extract_Chorus/Turn On The Lights - Future.wav
Rascal Flatts,Come Wake Me Up,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Come Wake Me Up - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Come Wake Me Up - Rascal Flatts.mp3.wav,Extract_Chorus/Come Wake Me Up - Rascal Flatts.wav
Beyonce,Dance For You,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Dance For You - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Dance For You - Beyonce.mp3.wav,Extract_Chorus/Dance For You - Beyonce.wav
One Direction,One Thing,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/One Thing - One Direction.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/One Thing - One Direction.mp3.wav,Extract_Chorus/One Thing - One Direction.wav
T.I.,Go Get It,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Go Get It - T.I..mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Go Get It - T.I..mp3.wav,Extract_Chorus/Go Get It - T.I..wav
Taylor Swift,Eyes Open,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Eyes Open - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Eyes Open - Taylor Swift.mp3.wav,Extract_Chorus/Eyes Open - Taylor Swift.wav
Taylor Swift,Ours,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Ours - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Ours - Taylor Swift.mp3.wav,Extract_Chorus/Ours - Taylor Swift.wav
Beyonce,Love On Top,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Love On Top - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Love On Top - Beyonce.mp3.wav,n/a
Rascal Flatts,Banjo,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Banjo - Rascal Flatts.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Banjo - Rascal Flatts.mp3.wav,Extract_Chorus/Banjo - Rascal Flatts.wav
LMFAO,Sorry For Party Rocking,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Sorry For Party Rocking - LMFAO.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Sorry For Party Rocking - LMFAO.mp3.wav,Extract_Chorus/Sorry For Party Rocking - LMFAO.wav
Justin Bieber,Mistletoe,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Mistletoe - Justin Bieber.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Mistletoe - Justin Bieber.mp3.wav,Extract_Chorus/Mistletoe - Justin Bieber.wav
Lady Gaga,Marry The Night,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Marry The Night - Lady Gaga.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Marry The Night - Lady Gaga.mp3.wav,Extract_Chorus/Marry The Night - Lady Gaga.wav
Nickelback,When We Stand Together,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/When We Stand Together - Nickelback.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/When We Stand Together - Nickelback.mp3.wav,Extract_Chorus/When We Stand Together - Nickelback.wav
Avril Lavigne,Wish You Were Here,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Wish You Were Here - Avril Lavigne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Wish You Were Here - Avril Lavigne.mp3.wav,Extract_Chorus/Wish You Were Here - Avril Lavigne.wav
Lil Wayne,Blunt Blowin,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Blunt Blowin - Lil Wayne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Blunt Blowin - Lil Wayne.mp3.wav,Extract_Chorus/Blunt Blowin - Lil Wayne.wav
Beyonce,Countdown,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Countdown - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Countdown - Beyonce.mp3.wav,Extract_Chorus/Countdown - Beyonce.wav
